epoch,auc,dice,loss,precision,recall,val_auc,val_dice,val_loss,val_precision,val_recall
125,0.5095272660255432,0.3815571665763855,0.61844402551651,0.30290237069129944,0.9895493984222412,0.5092591643333435,0.38023123145103455,0.6197686791419983,0.30055728554725647,0.9985684752464294
126,0.5095683336257935,0.381563663482666,0.6184358596801758,0.30289921164512634,0.9895424246788025,0.5092993378639221,0.38023585081100464,0.6197640895843506,0.30055564641952515,0.9986459612846375
127,0.5095941424369812,0.381568968296051,0.6184309720993042,0.3029114603996277,0.989532470703125,0.5092978477478027,0.3802355229854584,0.6197643280029297,0.3005572259426117,0.998611569404602
128,0.5095874071121216,0.381572961807251,0.6184269189834595,0.30290907621383667,0.9894827008247375,0.5093257427215576,0.38023829460144043,0.6197618246078491,0.3005562424659729,0.9986519813537598
129,0.5096479058265686,0.3815813660621643,0.6184192299842834,0.30290910601615906,0.9895241260528564,0.5093527436256409,0.38024279475212097,0.6197577118873596,0.3005545139312744,0.9987106323242188
130,0.5096970200538635,0.38158708810806274,0.6184136867523193,0.3029116690158844,0.9896136522293091,0.5094005465507507,0.38024383783340454,0.6197562217712402,0.3005548417568207,0.9987173080444336
131,0.5097806453704834,0.3815903961658478,0.6184095740318298,0.30292680859565735,0.9893380403518677,0.5094044804573059,0.38024386763572693,0.6197560429573059,0.3005563020706177,0.9986712336540222
132,0.5098057985305786,0.3815983235836029,0.6184024214744568,0.3029158115386963,0.9895684123039246,0.5094437599182129,0.38024577498435974,0.6197541952133179,0.3005574643611908,0.998671293258667
133,0.5097717046737671,0.3815988600254059,0.6184009313583374,0.3029242753982544,0.9894509315490723,0.5094735622406006,0.3802485167980194,0.6197513937950134,0.3005560636520386,0.9987006783485413
134,0.5096889734268188,0.3815998136997223,0.6183998584747314,0.3029311001300812,0.9893413186073303,0.5094770193099976,0.38024863600730896,0.6197515726089478,0.30055755376815796,0.9986764192581177
135,0.5098184943199158,0.38160839676856995,0.6183926463127136,0.30293071269989014,0.9893848896026611,0.5095062255859375,0.38025015592575073,0.6197496652603149,0.3005579113960266,0.9986794590950012
136,0.5098297595977783,0.3816116452217102,0.618388831615448,0.3029271364212036,0.9894041419029236,0.5095270872116089,0.3802530765533447,0.6197465658187866,0.3005560636520386,0.998728334903717
137,0.5099636316299438,0.381617933511734,0.6183823347091675,0.302935391664505,0.9892802834510803,0.5095253586769104,0.38025322556495667,0.6197469830513,0.30055782198905945,0.9986966252326965
138,0.5099092721939087,0.3816215693950653,0.6183779835700989,0.30293816328048706,0.989284098148346,0.5095587968826294,0.38025620579719543,0.6197434663772583,0.3005552291870117,0.9987602233886719
139,0.5098831653594971,0.3816232681274414,0.6183764934539795,0.30293652415275574,0.9893213510513306,0.5095854997634888,0.380257785320282,0.6197423934936523,0.3005567491054535,0.9987486600875854
140,0.5098819732666016,0.381626695394516,0.6183732151985168,0.3029433786869049,0.9891467094421387,0.5096322894096375,0.3802594542503357,0.6197404265403748,0.3005581796169281,0.9987195134162903
141,0.5099512934684753,0.381630539894104,0.6183692216873169,0.30294328927993774,0.9892163872718811,0.5096486806869507,0.380261093378067,0.6197385787963867,0.30055755376815796,0.9987432360649109
142,0.5099868774414062,0.3816365897655487,0.6183639168739319,0.3029525876045227,0.9891901016235352,0.5096169114112854,0.38026008009910583,0.6197400689125061,0.30055880546569824,0.9987236261367798
143,0.5099217891693115,0.38163551688194275,0.6183637380599976,0.3029492497444153,0.9890754222869873,0.5096203088760376,0.38026055693626404,0.6197396516799927,0.3005593717098236,0.9987122416496277
144,0.5099160671234131,0.3816406726837158,0.6183590292930603,0.30294516682624817,0.9892411231994629,0.5096587538719177,0.380265474319458,0.6197345852851868,0.3005561828613281,0.9987866878509521
145,0.5100707411766052,0.3816457986831665,0.6183544397354126,0.3029574155807495,0.9890873432159424,0.5096845030784607,0.3802701234817505,0.6197301149368286,0.3005535304546356,0.9988574385643005
146,0.5100361704826355,0.38164666295051575,0.6183538436889648,0.3029572367668152,0.989084005355835,0.5097189545631409,0.3802696466445923,0.6197300553321838,0.30055564641952515,0.9988076090812683
147,0.5101240277290344,0.3816525638103485,0.6183478832244873,0.30296003818511963,0.9890209436416626,0.5097398161888123,0.3802693486213684,0.6197305917739868,0.3005581498146057,0.9987586140632629
148,0.5100471377372742,0.3816514313220978,0.6183480620384216,0.30297553539276123,0.9887988567352295,0.5097338557243347,0.3802696168422699,0.619730532169342,0.3005589544773102,0.9987465739250183
149,0.5100897550582886,0.3816560208797455,0.618344247341156,0.3029775619506836,0.98875492811203,0.5097510814666748,0.3802737891674042,0.6197261214256287,0.30055591464042664,0.9988086223602295
150,0.5100774765014648,0.38166138529777527,0.6183384656906128,0.302975594997406,0.9887655973434448,0.5097693800926208,0.380273699760437,0.6197263598442078,0.30055752396583557,0.998781681060791
151,0.5101096630096436,0.38166260719299316,0.6183372139930725,0.302974134683609,0.988806962966919,0.5097817778587341,0.38027673959732056,0.6197233200073242,0.3005560040473938,0.9988305568695068
152,0.5100663304328918,0.3816635012626648,0.6183360815048218,0.30298200249671936,0.988794207572937,0.5098180770874023,0.3802774250507355,0.6197225451469421,0.3005572259426117,0.9988059997558594
153,0.5101399421691895,0.3816658556461334,0.6183344125747681,0.3029845952987671,0.9886506199836731,0.5098187923431396,0.380279541015625,0.6197208762168884,0.3005563020706177,0.9988139867782593
154,0.5100699663162231,0.3816680610179901,0.6183313727378845,0.3029797077178955,0.9887413382530212,0.5098297595977783,0.38028183579444885,0.6197181940078735,0.3005554974079132,0.9988612532615662
155,0.5101748108863831,0.3816732168197632,0.6183270812034607,0.3029879331588745,0.9885671138763428,0.5098493695259094,0.38028255105018616,0.6197175979614258,0.3005567193031311,0.9988287091255188
156,0.5102229714393616,0.3816768527030945,0.6183234453201294,0.3029891848564148,0.9885730147361755,0.5098557472229004,0.3802845776081085,0.6197150349617004,0.30055558681488037,0.9988676905632019
157,0.5101412534713745,0.38167545199394226,0.618324875831604,0.3029910624027252,0.9884927272796631,0.5098645687103271,0.3802849352359772,0.6197150349617004,0.3005560338497162,0.9988577365875244
158,0.5102678537368774,0.3816799223423004,0.6183204650878906,0.3030020594596863,0.9884278178215027,0.5098685622215271,0.38028475642204285,0.6197155117988586,0.3005572259426117,0.9988246560096741
159,0.5101731419563293,0.3816775977611542,0.6183223724365234,0.3030015230178833,0.9883726835250854,0.5098940134048462,0.380288690328598,0.6197108626365662,0.3005545139312744,0.9988965392112732
160,0.5102410912513733,0.38168203830718994,0.6183179020881653,0.3030003309249878,0.9882729649543762,0.5098949074745178,0.38028907775878906,0.6197104454040527,0.30055537819862366,0.9988664984703064
161,0.510334312915802,0.38168779015541077,0.6183118224143982,0.3030041456222534,0.9883373975753784,0.5099180936813354,0.3802874982357025,0.6197123527526855,0.3005586862564087,0.9987932443618774
162,0.5103147029876709,0.38168638944625854,0.6183136105537415,0.30300357937812805,0.9881777763366699,0.5099054574966431,0.3802879750728607,0.6197118759155273,0.30055710673332214,0.9988242387771606
163,0.5103461742401123,0.3816908895969391,0.618309497833252,0.30300173163414,0.9882916808128357,0.5099209547042847,0.380291610956192,0.6197082996368408,0.3005552589893341,0.9988773465156555
164,0.5102304220199585,0.3816869854927063,0.6183130741119385,0.3030090630054474,0.9881715178489685,0.5099371075630188,0.3802925646305084,0.6197071075439453,0.3005562126636505,0.9988626837730408
165,0.5103003978729248,0.38169196248054504,0.6183076500892639,0.303021639585495,0.9880086779594421,0.5099565982818604,0.38029491901397705,0.6197051405906677,0.30055561661720276,0.998883068561554
166,0.510249674320221,0.38169217109680176,0.6183071732521057,0.30301621556282043,0.9880791306495667,0.5099828243255615,0.3802954852581024,0.6197043657302856,0.3005574941635132,0.998857319355011
167,0.51035076379776,0.381697416305542,0.6183032989501953,0.3030194640159607,0.9879778027534485,0.5099934935569763,0.3802986741065979,0.6197015643119812,0.30055540800094604,0.9988970160484314
168,0.5104036927223206,0.38169896602630615,0.6183009743690491,0.30302855372428894,0.9879218935966492,0.5099798440933228,0.380295991897583,0.6197038292884827,0.30055785179138184,0.9988390207290649
169,0.5102835297584534,0.38169798254966736,0.6183022856712341,0.30303680896759033,0.9877405166625977,0.5100151896476746,0.3802991807460785,0.6197009086608887,0.300556480884552,0.9988815188407898
