epoch,kl_loss,loss,reconstruction_loss
1,2.3819693524274044e-06,1.2896169424057007,1.2896145582199097
2,4.564531991491094e-05,1.0205395221710205,1.0204938650131226
3,0.00011380000796634704,1.1168783903121948,1.1167645454406738
0,1.0805837519001216e-05,1.0128487348556519,1.0128378868103027,9.108548510994297e-06,1.9550185203552246,1.9550094604492188
1,1.870841697382275e-05,1.497288465499878,1.4972697496414185,1.6209649402298965e-05,1.9809379577636719,1.980921745300293
2,9.810581104829907e-05,1.2315504550933838,1.2314523458480835,4.71284547529649e-05,1.94242262840271,1.9423755407333374
3,0.00027283618692308664,1.1566506624221802,1.1563777923583984,0.0001295044057769701,1.8890492916107178,1.8889198303222656
4,0.0006116917938925326,1.1493669748306274,1.1487553119659424,0.00034223360125906765,1.8890994787216187,1.8887572288513184
5,0.0013646393781527877,0.8065987229347229,0.8052340745925903,0.0011671889806166291,1.635918378829956,1.6347512006759644
6,0.00198226235806942,0.6725158095359802,0.6705335378646851,0.0023151347413659096,1.6660157442092896,1.6637005805969238
7,0.003000769531354308,0.7256777286529541,0.7226769328117371,0.0037430308293551207,1.5515345335006714,1.5477914810180664
8,0.0021612707059830427,0.6761971116065979,0.6740358471870422,0.0038744788616895676,1.465559720993042,1.461685299873352
9,0.0010145710548385978,0.5576890707015991,0.5566744804382324,0.0025482981000095606,1.4476475715637207,1.4450992345809937
10,0.0007465008529834449,0.6553810238838196,0.6546345353126526,0.00162173539865762,1.3757801055908203,1.3741583824157715
11,0.00038748784572817385,0.576902449131012,0.5765149593353271,0.0008118948899209499,1.3595590591430664,1.358747124671936
12,0.0001388482196489349,0.5888183116912842,0.5886794924736023,0.00043517924495972693,1.3695324659347534,1.3690972328186035
13,2.3433854948962107e-05,0.6925265789031982,0.6925031542778015,0.00023963460989762098,1.3665729761123657,1.3663333654403687
14,2.5903265850502066e-05,0.6243105530738831,0.6242846250534058,0.00018390679906588048,1.36126708984375,1.3610831499099731
15,2.4603754354757257e-05,0.7027912139892578,0.7027665972709656,0.00012059236178174615,1.3493056297302246,1.3491849899291992
16,2.6366114980191924e-05,0.6873993277549744,0.6873729825019836,9.086402133107185e-05,1.3557312488555908,1.3556404113769531
17,1.945374606293626e-05,0.8375818133354187,0.8375623822212219,8.303468348458409e-05,1.3515483140945435,1.3514652252197266
18,1.3056118405074812e-05,0.6375821232795715,0.6375690698623657,6.855832180008292e-05,1.3532953262329102,1.3532267808914185
19,1.497538778494345e-05,0.5926342606544495,0.5926192998886108,5.727569805458188e-05,1.3486863374710083,1.348629117012024
