epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
238,-0.0,0.6637760996818542,0.6637760996818542,1.6805910263428814e-06,1.2455426454544067,1.245540976524353
239,-0.0,0.5158678293228149,0.5158678293228149,1.4920175317456597e-06,1.2475999593734741,1.24759840965271
240,-0.0,0.5314785838127136,0.5314785838127136,1.3601966202259064e-06,1.248100996017456,1.248099684715271
241,2.5890767307856777e-09,0.6829329133033752,0.6829329133033752,1.5560653991997242e-06,1.246442437171936,1.2464408874511719
242,-0.0,0.5535538196563721,0.5535538196563721,1.5755067579448223e-06,1.2495696544647217,1.2495681047439575
243,6.053596512956005e-10,0.540378749370575,0.540378749370575,1.600846530891431e-06,1.2510753870010376,1.2510738372802734
244,8.754432179181038e-10,0.5610252618789673,0.5610252618789673,1.6540483329663402e-06,1.2467039823532104,1.2467023134231567
245,9.313225884932663e-11,0.5677495002746582,0.5677495002746582,1.5790574252605438e-06,1.2454109191894531,1.245409369468689
246,-0.0,0.6527371406555176,0.6527371406555176,1.6549989823033684e-06,1.246743083000183,1.2467414140701294
247,8.847564347824743e-10,0.6570982336997986,0.6570982336997986,1.6029225662350655e-06,1.2473933696746826,1.2473918199539185
248,7.729977546944156e-09,0.7141350507736206,0.7141350507736206,1.6827058288981789e-06,1.248664379119873,1.2486627101898193
249,-0.0,0.49097883701324463,0.49097883701324463,1.5949481166899204e-06,1.2475132942199707,1.2475117444992065
